>>> bench-local
# Wed, 21 Feb 2018 21:25:22 +0300
# kirr@deco.navytux.spb.ru (2401:5180:0:37::1 192.168.0.2)
# Linux deco 4.15.0-1-amd64 #1 SMP Debian 4.15.4-1 (2018-02-18) x86_64 GNU/Linux
# cpu: Intel(R) Core(TM) i7-6600U CPU @ 2.60GHz
# cpu[0-3]: freq: intel_pstate/performance [2.60GHz - 2.60GHz]
# cpu[0-3]: idle: intel_idle/menu: POLL(0μs) C1(2μs) C1E(10μs) C3(70μs) C6(85μs) C7s(124μs) C8(200μs) C9(480μs) C10(890μs)
# cpu: WARNING: C-state exit-latency is max 890μs - up to that can add to networked and IPC request-reply latency
# sda: SanDisk X400 M.2  rev 0012  477G
# eth0: Intel Corporation Ethernet Connection I219-LM rev 21
# eth0: features: rx tx sg tso !ufo gso gro !lro rxvlan txvlan !ntuple rxhash ...
# eth0: coalesce: rxc: 3μs/0f/0μs-irq/0f-irq,  txc: 0μs/0f/0μs-irq/0f-irq
# eth0: up, speed=1000, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
# wlan0: Intel Corporation Wireless 8260 rev 3a
# wlan0: features: !rx !tx sg !tso !ufo gso gro !lro !rxvlan !txvlan !ntuple !rxhash ...
# wlan0: coalesce: rxc: ?,  txc: ?
# wlan0: down, speed=?, mtu=1500, txqlen=1000, gro_flush_timeout=0.000µs
# wlan0: WARNING: TSO not enabled - TCP latency with packets > MSS will be poor
# Python 2.7.14
# go version go1.10 linux/amd64
# sqlite 3.22.0 (py mod 2.6.0)
# mysqld  Ver 10.1.29-MariaDB-6 for debian-linux-gnu on x86_64 (Debian buildd-unstable)
# neo             : v1.8.1-1540-gbf213313-dirty
# zodb            : 5.3.0-11-gde1f24ca0
# zeo             : 5.1.1-1-gfdcc2739
# mysqlclient     : 1.3.12
# wendelin.core   : v0.11-14-gc3cc8a9

*** cpu:

Benchmarkdeco/pystone 1 221192 pystone/s	# POLL·0 C1·4 C1E·9 C3·20 C6·38 C7s·0 C8·66 C9·0 C10·7
Benchmarkdeco/pystone 1 220919 pystone/s	# POLL·0 C1·0 C1E·17 C3·17 C6·44 C7s·0 C8·73 C9·0 C10·21
Benchmarkdeco/pystone 1 218077 pystone/s	# POLL·0 C1·4 C1E·11 C3·8 C6·45 C7s·0 C8·67 C9·0 C10·8
Benchmarkdeco/pystone 1 220642 pystone/s	# POLL·0 C1·0 C1E·3 C3·15 C6·46 C7s·0 C8·69 C9·0 C10·11
Benchmarkdeco/pystone 1 220592 pystone/s	# POLL·0 C1·2 C1E·6 C3·11 C6·35 C7s·0 C8·68 C9·0 C10·1
Benchmarkdeco/sha1/go/4K 300000	5.585 µs/op	# POLL·0 C1·66 C1E·68 C3·19 C6·59 C7s·0 C8·108 C9·0 C10·208
Benchmarkdeco/sha1/go/4K 300000	5.589 µs/op	# POLL·1 C1·69 C1E·94 C3·23 C6·57 C7s·0 C8·120 C9·0 C10·214
Benchmarkdeco/sha1/go/4K 300000	5.585 µs/op	# POLL·0 C1·65 C1E·57 C3·11 C6·83 C7s·0 C8·99 C9·0 C10·210
Benchmarkdeco/sha1/go/4K 300000	5.590 µs/op	# POLL·0 C1·83 C1E·71 C3·26 C6·61 C7s·0 C8·103 C9·0 C10·219
Benchmarkdeco/sha1/py/2M 354	3184.157 µs/op	# POLL·0 C1·2 C1E·10 C3·10 C6·43 C7s·0 C8·101 C9·0 C10·62
Benchmarkdeco/sha1/py/2M 354	3189.265 µs/op	# POLL·0 C1·4 C1E·26 C3·9 C6·55 C7s·0 C8·162 C9·0 C10·64
Benchmarkdeco/sha1/py/2M 354	3183.711 µs/op	# POLL·0 C1·2 C1E·4 C3·2 C6·50 C7s·0 C8·116 C9·0 C10·59
Benchmarkdeco/sha1/py/2M 354	3184.493 µs/op	# POLL·0 C1·0 C1E·7 C3·12 C6·54 C7s·0 C8·117 C9·0 C10·125
Benchmarkdeco/sha1/py/2M 353	3188.757 µs/op	# POLL·0 C1·0 C1E·5 C3·18 C6·44 C7s·0 C8·132 C9·0 C10·96
Benchmarkdeco/sha1/go/2M 500	2774.325 µs/op	# POLL·1 C1·56 C1E·63 C3·13 C6·73 C7s·0 C8·128 C9·0 C10·222
Benchmarkdeco/sha1/go/2M 500	2776.797 µs/op	# POLL·0 C1·31 C1E·87 C3·27 C6·75 C7s·0 C8·112 C9·0 C10·202
Benchmarkdeco/sha1/go/2M 500	2773.987 µs/op	# POLL·0 C1·61 C1E·58 C3·16 C6·66 C7s·0 C8·98 C9·0 C10·207
Benchmarkdeco/sha1/go/2M 500	2776.908 µs/op	# POLL·0 C1·51 C1E·64 C3·16 C6·89 C7s·0 C8·121 C9·0 C10·190
Benchmarkdeco/sha1/go/2M 500	2777.140 µs/op	# POLL·0 C1·49 C1E·106 C3·19 C6·65 C7s·0 C8·130 C9·0 C10·187
Benchmarkdeco/unzlib/py/null-1K 366314	2.891 µs/op	# POLL·0 C1·4 C1E·14 C3·9 C6·38 C7s·0 C8·87 C9·0 C10·28
Benchmarkdeco/unzlib/py/null-1K 377305	2.805 µs/op	# POLL·0 C1·1 C1E·4 C3·10 C6·47 C7s·0 C8·66 C9·0 C10·42
Benchmarkdeco/unzlib/py/null-1K 375235	2.839 µs/op	# POLL·0 C1·0 C1E·4 C3·23 C6·41 C7s·0 C8·82 C9·0 C10·42
Benchmarkdeco/unzlib/py/null-1K 377348	2.805 µs/op	# POLL·0 C1·1 C1E·4 C3·5 C6·44 C7s·0 C8·67 C9·0 C10·65
Benchmarkdeco/unzlib/py/null-1K 376988	2.811 µs/op	# POLL·0 C1·0 C1E·3 C3·9 C6·46 C7s·0 C8·77 C9·0 C10·26
Benchmarkdeco/unzlib/go/null-1K 500000	2.857 µs/op	# POLL·2 C1·205 C1E·170 C3·39 C6·117 C7s·0 C8·681 C9·0 C10·351
Benchmarkdeco/unzlib/go/null-1K 500000	2.904 µs/op	# POLL·3 C1·231 C1E·173 C3·30 C6·142 C7s·0 C8·774 C9·0 C10·268
Benchmarkdeco/unzlib/go/null-1K 500000	2.858 µs/op	# POLL·0 C1·181 C1E·129 C3·35 C6·145 C7s·0 C8·827 C9·0 C10·221
Benchmarkdeco/unzlib/go/null-1K 500000	2.854 µs/op	# POLL·0 C1·205 C1E·139 C3·35 C6·131 C7s·0 C8·784 C9·0 C10·273
Benchmarkdeco/unzlib/go/null-1K 500000	2.861 µs/op	# POLL·0 C1·246 C1E·141 C3·29 C6·154 C7s·0 C8·735 C9·0 C10·260
Benchmarkdeco/unzlib/py/null-4K 92814	11.438 µs/op	# POLL·0 C1·0 C1E·4 C3·9 C6·37 C7s·1 C8·79 C9·0 C10·46
Benchmarkdeco/unzlib/py/null-4K 94094	11.288 µs/op	# POLL·1 C1·2 C1E·10 C3·7 C6·42 C7s·0 C8·92 C9·0 C10·55
Benchmarkdeco/unzlib/py/null-4K 94128	11.278 µs/op	# POLL·0 C1·2 C1E·16 C3·7 C6·31 C7s·0 C8·118 C9·0 C10·62
Benchmarkdeco/unzlib/py/null-4K 94167	11.273 µs/op	# POLL·0 C1·0 C1E·3 C3·13 C6·44 C7s·1 C8·77 C9·0 C10·64
Benchmarkdeco/unzlib/py/null-4K 94138	11.275 µs/op	# POLL·0 C1·1 C1E·2 C3·11 C6·41 C7s·0 C8·95 C9·0 C10·56
Benchmarkdeco/unzlib/go/null-4K 200000	11.331 µs/op	# POLL·1 C1·311 C1E·216 C3·56 C6·189 C7s·0 C8·1167 C9·0 C10·489
Benchmarkdeco/unzlib/go/null-4K 200000	11.313 µs/op	# POLL·1 C1·324 C1E·229 C3·42 C6·180 C7s·0 C8·1250 C9·0 C10·441
Benchmarkdeco/unzlib/go/null-4K 200000	11.329 µs/op	# POLL·0 C1·307 C1E·209 C3·42 C6·166 C7s·0 C8·1246 C9·0 C10·407
Benchmarkdeco/unzlib/go/null-4K 200000	11.302 µs/op	# POLL·3 C1·273 C1E·254 C3·48 C6·145 C7s·0 C8·1285 C9·0 C10·398
Benchmarkdeco/unzlib/go/null-4K 200000	11.293 µs/op	# POLL·1 C1·302 C1E·234 C3·29 C6·208 C7s·0 C8·1254 C9·0 C10·423
Benchmarkdeco/unzlib/py/null-2M 204	7165.094 µs/op	# POLL·0 C1·5 C1E·7 C3·16 C6·42 C7s·0 C8·108 C9·0 C10·53
Benchmarkdeco/unzlib/py/null-2M 182	6010.828 µs/op	# POLL·0 C1·0 C1E·1 C3·16 C6·43 C7s·0 C8·62 C9·0 C10·31
Benchmarkdeco/unzlib/py/null-2M 183	5554.053 µs/op	# POLL·0 C1·0 C1E·6 C3·6 C6·40 C7s·0 C8·89 C9·0 C10·57
Benchmarkdeco/unzlib/py/null-2M 185	5487.701 µs/op	# POLL·0 C1·0 C1E·3 C3·12 C6·44 C7s·0 C8·78 C9·0 C10·41
Benchmarkdeco/unzlib/py/null-2M 183	5825.461 µs/op	# POLL·1 C1·1 C1E·5 C3·7 C6·36 C7s·0 C8·90 C9·0 C10·43
Benchmarkdeco/unzlib/go/null-2M 300	4795.573 µs/op	# POLL·39 C1·1467 C1E·2277 C3·24 C6·122 C7s·0 C8·1666 C9·0 C10·225
Benchmarkdeco/unzlib/go/null-2M 300	4792.434 µs/op	# POLL·38 C1·1486 C1E·2178 C3·21 C6·132 C7s·0 C8·1721 C9·0 C10·138
Benchmarkdeco/unzlib/go/null-2M 300	4790.909 µs/op	# POLL·45 C1·1452 C1E·2202 C3·26 C6·104 C7s·0 C8·1753 C9·0 C10·141
Benchmarkdeco/unzlib/go/null-2M 300	4796.918 µs/op	# POLL·42 C1·1580 C1E·2174 C3·23 C6·113 C7s·0 C8·1735 C9·0 C10·142
Benchmarkdeco/unzlib/go/null-2M 300	4794.106 µs/op	# POLL·26 C1·1364 C1E·2245 C3·34 C6·164 C7s·0 C8·1756 C9·0 C10·141
Benchmarkdeco/unzlib/py/wczdata-avg 37993	27.407 µs/op	# POLL·0 C1·2 C1E·1 C3·16 C6·43 C7s·0 C8·82 C9·0 C10·30
Benchmarkdeco/unzlib/py/wczdata-avg 38524	26.983 µs/op	# POLL·0 C1·0 C1E·8 C3·10 C6·45 C7s·0 C8·103 C9·0 C10·46
Benchmarkdeco/unzlib/py/wczdata-avg 38308	27.156 µs/op	# POLL·0 C1·0 C1E·2 C3·8 C6·48 C7s·0 C8·104 C9·0 C10·54
Benchmarkdeco/unzlib/py/wczdata-avg 38203	27.344 µs/op	# POLL·0 C1·0 C1E·4 C3·26 C6·50 C7s·0 C8·117 C9·0 C10·65
Benchmarkdeco/unzlib/py/wczdata-avg 38535	26.975 µs/op	# POLL·0 C1·0 C1E·10 C3·11 C6·49 C7s·0 C8·88 C9·0 C10·51
Benchmarkdeco/unzlib/go/wczdata-avg 50000	26.700 µs/op	# POLL·0 C1·142 C1E·138 C3·24 C6·131 C7s·0 C8·264 C9·0 C10·412
Benchmarkdeco/unzlib/go/wczdata-avg 50000	26.725 µs/op	# POLL·1 C1·110 C1E·198 C3·38 C6·97 C7s·0 C8·317 C9·0 C10·402
Benchmarkdeco/unzlib/go/wczdata-avg 50000	26.704 µs/op	# POLL·0 C1·125 C1E·137 C3·28 C6·100 C7s·0 C8·297 C9·0 C10·414
Benchmarkdeco/unzlib/go/wczdata-avg 50000	26.756 µs/op	# POLL·1 C1·128 C1E·69 C3·27 C6·92 C7s·0 C8·308 C9·0 C10·385
Benchmarkdeco/unzlib/go/wczdata-avg 50000	26.734 µs/op	# POLL·1 C1·164 C1E·91 C3·20 C6·94 C7s·0 C8·295 C9·0 C10·418
Benchmarkdeco/unzlib/py/wczdata-max 38124	27.032 µs/op	# POLL·0 C1·0 C1E·2 C3·17 C6·43 C7s·0 C8·91 C9·0 C10·48
Benchmarkdeco/unzlib/py/wczdata-max 38723	26.700 µs/op	# POLL·0 C1·1 C1E·30 C3·13 C6·49 C7s·0 C8·85 C9·0 C10·46
Benchmarkdeco/unzlib/py/wczdata-max 38759	26.597 µs/op	# POLL·0 C1·1 C1E·4 C3·16 C6·45 C7s·0 C8·88 C9·0 C10·60
Benchmarkdeco/unzlib/py/wczdata-max 38854	26.516 µs/op	# POLL·0 C1·0 C1E·3 C3·6 C6·53 C7s·0 C8·83 C9·0 C10·41
Benchmarkdeco/unzlib/py/wczdata-max 38695	26.610 µs/op	# POLL·0 C1·1 C1E·4 C3·9 C6·48 C7s·0 C8·84 C9·0 C10·59
Benchmarkdeco/unzlib/go/wczdata-max 50000	26.521 µs/op	# POLL·2 C1·127 C1E·86 C3·17 C6·101 C7s·0 C8·277 C9·0 C10·441
Benchmarkdeco/unzlib/go/wczdata-max 50000	26.449 µs/op	# POLL·0 C1·110 C1E·199 C3·20 C6·94 C7s·0 C8·313 C9·0 C10·413
Benchmarkdeco/unzlib/go/wczdata-max 50000	26.474 µs/op	# POLL·0 C1·114 C1E·153 C3·22 C6·107 C7s·0 C8·307 C9·0 C10·392
Benchmarkdeco/unzlib/go/wczdata-max 50000	26.420 µs/op	# POLL·3 C1·149 C1E·149 C3·23 C6·99 C7s·0 C8·346 C9·0 C10·383
Benchmarkdeco/unzlib/go/wczdata-max 50000	26.505 µs/op	# POLL·2 C1·102 C1E·113 C3·29 C6·88 C7s·0 C8·321 C9·0 C10·411
Benchmarkdeco/unzlib/py/prod1-avg 186413	5.352 µs/op	# POLL·0 C1·0 C1E·5 C3·8 C6·39 C7s·1 C8·79 C9·0 C10·44
Benchmarkdeco/unzlib/py/prod1-avg 198971	5.033 µs/op	# POLL·0 C1·0 C1E·10 C3·16 C6·31 C7s·0 C8·73 C9·0 C10·49
Benchmarkdeco/unzlib/py/prod1-avg 197954	5.083 µs/op	# POLL·0 C1·0 C1E·7 C3·5 C6·35 C7s·0 C8·98 C9·0 C10·54
Benchmarkdeco/unzlib/py/prod1-avg 200579	7.450 µs/op	# POLL·0 C1·2 C1E·24 C3·8 C6·43 C7s·0 C8·95 C9·0 C10·68
Benchmarkdeco/unzlib/py/prod1-avg 200300	7.465 µs/op	# POLL·0 C1·1 C1E·7 C3·7 C6·48 C7s·0 C8·106 C9·0 C10·54
Benchmarkdeco/unzlib/go/prod1-avg 300000	5.257 µs/op	# POLL·0 C1·194 C1E·137 C3·27 C6·147 C7s·0 C8·525 C9·0 C10·428
Benchmarkdeco/unzlib/go/prod1-avg 300000	5.254 µs/op	# POLL·1 C1·194 C1E·111 C3·30 C6·118 C7s·0 C8·566 C9·0 C10·367
Benchmarkdeco/unzlib/go/prod1-avg 300000	5.253 µs/op	# POLL·0 C1·260 C1E·132 C3·32 C6·114 C7s·0 C8·597 C9·0 C10·322
Benchmarkdeco/unzlib/go/prod1-avg 300000	5.252 µs/op	# POLL·1 C1·175 C1E·133 C3·40 C6·132 C7s·0 C8·603 C9·0 C10·380
Benchmarkdeco/unzlib/go/prod1-avg 300000	5.249 µs/op	# POLL·1 C1·226 C1E·152 C3·35 C6·134 C7s·0 C8·630 C9·0 C10·331
Benchmarkdeco/unzlib/py/prod1-max 2688	415.018 µs/op	# POLL·0 C1·2 C1E·5 C3·16 C6·49 C7s·2 C8·80 C9·0 C10·49
Benchmarkdeco/unzlib/py/prod1-max 2187	509.978 µs/op	# POLL·1 C1·0 C1E·6 C3·15 C6·32 C7s·0 C8·79 C9·0 C10·43
Benchmarkdeco/unzlib/py/prod1-max 2198	508.115 µs/op	# POLL·0 C1·0 C1E·7 C3·16 C6·39 C7s·0 C8·109 C9·0 C10·57
Benchmarkdeco/unzlib/py/prod1-max 2187	509.528 µs/op	# POLL·0 C1·0 C1E·13 C3·10 C6·46 C7s·0 C8·81 C9·0 C10·47
Benchmarkdeco/unzlib/py/prod1-max 2168	514.309 µs/op	# POLL·0 C1·5 C1E·10 C3·6 C6·35 C7s·0 C8·83 C9·0 C10·36
Benchmarkdeco/unzlib/go/prod1-max 5000	336.445 µs/op	# POLL·1 C1·77 C1E·153 C3·47 C6·111 C7s·0 C8·434 C9·0 C10·536
Benchmarkdeco/unzlib/go/prod1-max 5000	336.234 µs/op	# POLL·0 C1·87 C1E·520 C3·38 C6·128 C7s·0 C8·462 C9·0 C10·501
Benchmarkdeco/unzlib/go/prod1-max 5000	335.958 µs/op	# POLL·1 C1·69 C1E·129 C3·21 C6·152 C7s·0 C8·504 C9·0 C10·467
Benchmarkdeco/unzlib/go/prod1-max 5000	335.963 µs/op	# POLL·0 C1·67 C1E·137 C3·33 C6·148 C7s·0 C8·475 C9·0 C10·465
Benchmarkdeco/unzlib/go/prod1-max 5000	336.237 µs/op	# POLL·0 C1·66 C1E·572 C3·39 C6·134 C7s·0 C8·466 C9·0 C10·503

*** disk: random direct (no kernel cache) 4K-read latency

--- . (ext4 /dev/sda3) ioping statistics ---
20.7 k requests completed in 2.98 s, 81.0 MiB read, 6.95 k iops, 27.2 MiB/s
generated 20.7 k requests in 3.00 s, 81.0 MiB, 6.91 k iops, 27.0 MiB/s
min/avg/max/mdev = 104.4 us / 143.8 us / 1.17 ms / 28.1 us
Benchmarkdeco/disk/randread/direct/4K-min 1 104.4 us/op
Benchmarkdeco/disk/randread/direct/4K-avg 1 143.8 us/op
< 105.8 us	45	| 
< 157.0 us	17141	| *****************************************
< 208.1 us	3396	| ********
< 259.2 us	4	| 
< 310.3 us	2	| 
< 361.4 us	14	| 
< 412.6 us	12	| 
< 463.7 us	4	| 
< 514.8 us	4	| 
< 565.9 us	7	| 
< 617.1 us	1	| 
< 668.2 us	1	| 
< 719.3 us	0	| 
< 770.4 us	3	| 
< 821.5 us	0	| 
< 872.7 us	0	| 
< 923.8 us	0	| 
< 974.9 us	0	| 
< 1.03 ms	1	| 
< 1.08 ms	0	| 
< 1.13 ms	2	| 
<       +∞	2	| 
# POLL·6 C1·1288 C1E·19513 C3·26 C6·72 C7s·0 C8·128 C9·1 C10·97

--- . (ext4 /dev/sda3) ioping statistics ---
20.9 k requests completed in 2.98 s, 81.6 MiB read, 7.00 k iops, 27.3 MiB/s
generated 20.9 k requests in 3.00 s, 81.6 MiB, 6.96 k iops, 27.2 MiB/s
min/avg/max/mdev = 104.3 us / 142.9 us / 427.9 us / 13.8 us
Benchmarkdeco/disk/randread/direct/4K-min 1 104.3 us/op
Benchmarkdeco/disk/randread/direct/4K-avg 1 142.9 us/op
< 106.7 us	119	| 
< 110.2 us	189	| 
< 113.7 us	5	| 
< 117.3 us	0	| 
< 120.8 us	0	| 
< 124.3 us	1	| 
< 127.9 us	920	| **
< 131.4 us	3966	| *********
< 135.0 us	953	| **
< 138.5 us	4582	| **********
< 142.0 us	1398	| ***
< 145.6 us	747	| *
< 149.1 us	476	| *
< 152.6 us	191	| 
< 156.2 us	2514	| ******
< 159.7 us	3065	| *******
< 163.2 us	639	| *
< 166.8 us	394	| 
< 170.3 us	140	| 
< 173.8 us	108	| 
< 177.4 us	271	| 
<       +∞	99	| 
# POLL·6 C1·915 C1E·19984 C3·19 C6·60 C7s·0 C8·134 C9·2 C10·98

--- . (ext4 /dev/sda3) ioping statistics ---
20.9 k requests completed in 2.98 s, 81.6 MiB read, 7.00 k iops, 27.3 MiB/s
generated 20.9 k requests in 3.00 s, 81.6 MiB, 6.96 k iops, 27.2 MiB/s
min/avg/max/mdev = 104.2 us / 142.8 us / 390.8 us / 13.7 us
Benchmarkdeco/disk/randread/direct/4K-min 1 104.2 us/op
Benchmarkdeco/disk/randread/direct/4K-avg 1 142.8 us/op
< 105.4 us	20	| 
< 108.9 us	272	| 
< 112.3 us	19	| 
< 115.8 us	0	| 
< 119.2 us	1	| 
< 122.7 us	0	| 
< 126.2 us	34	| 
< 129.6 us	3411	| ********
< 133.1 us	1996	| ****
< 136.6 us	2673	| ******
< 140.0 us	3291	| *******
< 143.5 us	682	| *
< 146.9 us	526	| *
< 150.4 us	397	| 
< 153.9 us	363	| 
< 157.3 us	4075	| *********
< 160.8 us	1594	| ***
< 164.2 us	610	| *
< 167.7 us	282	| 
< 171.2 us	93	| 
< 174.6 us	156	| 
<       +∞	292	| 
# POLL·11 C1·1083 C1E·19842 C3·21 C6·52 C7s·0 C8·147 C9·1 C10·143

--- . (ext4 /dev/sda3) ioping statistics ---
20.9 k requests completed in 2.98 s, 81.6 MiB read, 7.01 k iops, 27.4 MiB/s
generated 20.9 k requests in 3.00 s, 81.6 MiB, 6.97 k iops, 27.2 MiB/s
min/avg/max/mdev = 104.4 us / 142.7 us / 389.0 us / 13.7 us
Benchmarkdeco/disk/randread/direct/4K-min 1 104.4 us/op
Benchmarkdeco/disk/randread/direct/4K-avg 1 142.7 us/op
< 126.5 us	411	| 
< 129.1 us	2418	| *****
< 131.7 us	2546	| ******
< 134.2 us	525	| *
< 136.8 us	2765	| ******
< 139.3 us	2821	| ******
< 141.9 us	743	| *
< 144.4 us	542	| *
< 147.0 us	339	| 
< 149.5 us	319	| 
< 152.1 us	120	| 
< 154.6 us	653	| *
< 157.2 us	3297	| *******
< 159.7 us	1649	| ***
< 162.3 us	499	| *
< 164.8 us	409	| 
< 167.4 us	188	| 
< 169.9 us	94	| 
< 172.5 us	72	| 
< 175.0 us	152	| 
< 177.6 us	165	| 
<       +∞	72	| 
# POLL·5 C1·779 C1E·20157 C3·19 C6·70 C7s·1 C8·129 C9·0 C10·91

--- . (ext4 /dev/sda3) ioping statistics ---
20.9 k requests completed in 2.98 s, 81.6 MiB read, 7.00 k iops, 27.3 MiB/s
generated 20.9 k requests in 3.00 s, 81.6 MiB, 6.96 k iops, 27.2 MiB/s
min/avg/max/mdev = 104.2 us / 142.9 us / 398.0 us / 13.7 us
Benchmarkdeco/disk/randread/direct/4K-min 1 104.2 us/op
Benchmarkdeco/disk/randread/direct/4K-avg 1 142.9 us/op
< 105.8 us	32	| 
< 109.3 us	279	| 
< 112.7 us	13	| 
< 116.1 us	0	| 
< 119.6 us	0	| 
< 123.0 us	0	| 
< 126.4 us	56	| 
< 129.9 us	3533	| ********
< 133.3 us	1773	| ****
< 136.7 us	2825	| ******
< 140.2 us	3265	| *******
< 143.6 us	712	| *
< 147.0 us	470	| *
< 150.4 us	391	| 
< 153.9 us	339	| 
< 157.3 us	3978	| *********
< 160.7 us	1611	| ***
< 164.2 us	645	| *
< 167.6 us	323	| 
< 171.0 us	109	| 
< 174.5 us	135	| 
<       +∞	290	| 
# POLL·4 C1·826 C1E·20076 C3·16 C6·55 C7s·1 C8·141 C9·0 C10·96

*** disk: random direct (no kernel cache) 2M-read latency

--- . (ext4 /dev/sda3) ioping statistics ---
489 requests completed in 2.99 s, 978 MiB read, 163 iops, 326.8 MiB/s
generated 490 requests in 3.00 s, 980 MiB, 163 iops, 326.5 MiB/s
